Groups:
adc_debug_status_o =, adc_debug_status_o[11], adc_debug_status_o[10], adc_debug_status_o[9], adc_debug_status_o[8], adc_debug_status_o[7], adc_debug_status_o[6], adc_debug_status_o[5], adc_debug_status_o[4], adc_debug_status_o[3], adc_debug_status_o[2], adc_debug_status_o[1], adc_debug_status_o[0],  binary
adc_debug_sample_o =, adc_debug_sample_o[11], adc_debug_sample_o[10], adc_debug_sample_o[9], adc_debug_sample_o[8], adc_debug_sample_o[7], adc_debug_sample_o[6], adc_debug_sample_o[5], adc_debug_sample_o[4], adc_debug_sample_o[3], adc_debug_sample_o[2], adc_debug_sample_o[1], adc_debug_sample_o[0],  binary

Data:
time unit: s, adc_debug_status_o, adc_debug_status_o[11], adc_debug_status_o[10], adc_debug_status_o[9], adc_debug_status_o[8], adc_debug_status_o[7], adc_debug_status_o[6], adc_debug_status_o[5], adc_debug_status_o[4], adc_debug_status_o[3], adc_debug_status_o[2], adc_debug_status_o[1], adc_debug_status_o[0], adc_debug_sample_o, adc_debug_sample_o[11], adc_debug_sample_o[10], adc_debug_sample_o[9], adc_debug_sample_o[8], adc_debug_sample_o[7], adc_debug_sample_o[6], adc_debug_sample_o[5], adc_debug_sample_o[4], adc_debug_sample_o[3], adc_debug_sample_o[2], adc_debug_sample_o[1], adc_debug_sample_o[0], 
0, XXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, XXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, 
2275, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001110111, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 
2276, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001111010, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 
2277, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010000010, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
2278, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010000111, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 
2279, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010001111, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 
2280, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010010110, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 
2281, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010011111, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
2282, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010100011, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 
2283, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010101011, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 
2284, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010110011, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 
2285, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010111011, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 
2286, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010111110, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
2287, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011000111, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 
2288, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011001110, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
2289, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011010011, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 
2290, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011011010, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
2291, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011100010, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
2292, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011100111, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
2293, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011101111, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
2294, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011110110, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
2295, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011111110, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
2296, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111100000010, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
2297, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111100001010, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
2298, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111100010010, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
2299, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111100010110, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
2300, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111100011110, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
2301, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111100100111, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 
2302, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111100101010, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
2303, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111100110011, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
2304, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111100111010, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
2305, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111100111111, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
2306, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101000110, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
2307, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101001111, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 
2308, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101010110, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
2309, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101011110, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
2310, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101100011, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 
2311, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101101011, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 
2312, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101101110, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
2313, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101110110, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 
2314, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101111110, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 
2315, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111110000111, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
2316, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111110001011, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
2317, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111110010010, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
2318, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111110010111, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 
2319, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111110011110, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 
2320, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111110100110, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 
2321, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111110101111, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 
2322, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111110110011, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 
2323, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111110111011, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 
2324, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111000010, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 
2325, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111000111, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 
2326, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111001111, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 
2327, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111010111, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 
2328, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111011111, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
2329, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111100110, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
2330, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111101011, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 
2331, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111101110, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
2332, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111111010, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
2333, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111111110, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
2334, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000000000011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
2335, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000000001110, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 
2336, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000000010010, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
2337, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000000011010, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
2338, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000000100011, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 
2339, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000000100111, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 
2340, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000000101110, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
2341, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000000110111, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 
2342, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000000111011, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 
2343, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001000011, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 
2344, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001001011, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
2345, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001001011, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
2346, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001010111, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 
2347, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001011110, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
2348, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001100110, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
2349, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001101010, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
2350, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001110010, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
2351, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001110111, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 
2352, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001111111, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 
2353, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000010000110, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 
2354, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000010001110, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 
2355, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000010010111, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 
2356, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000010010110, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 
2357, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000010100010, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 
2358, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000010101010, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
2359, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000010110010, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 
2360, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000010110110, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 
2361, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000010111111, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 
2362, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011000110, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
2363, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011001010, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
2364, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011010010, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
2365, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011010111, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2366, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011011110, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
2367, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011100110, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
2368, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011101111, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
2369, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011110011, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
2370, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011111010, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
2371, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100000010, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
2372, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100001010, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
2373, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100001110, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
2374, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100010111, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
2375, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100011110, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
2376, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100100010, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
2377, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100101011, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 
2378, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100110010, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
2379, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100110111, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 
2380, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101000010, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
2381, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101000110, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
2382, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101001010, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
2383, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101010010, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
2384, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101011011, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 
2385, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101100010, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
2386, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101100111, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 
2387, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101101110, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
2388, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101110111, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 
2389, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101111110, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 
2390, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000110000010, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 
2391, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000110001010, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 
2392, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000110000010, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 
2393, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101111110, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 
2394, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101110011, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 
2395, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101101110, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
2396, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101100111, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 
2397, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101011111, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 
2398, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101011011, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 
2399, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101010011, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 
2400, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101001010, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
2401, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101000011, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 
2402, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100111110, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 
2403, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100110110, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
2404, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100101110, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
2405, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100100110, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
2406, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100011111, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 
2407, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100011110, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
2408, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100010010, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
2409, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100001110, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
2410, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100000110, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
2411, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100000010, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
2412, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011111010, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
2413, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011110011, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
2414, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011101111, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
2415, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011100110, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
2416, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011011110, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
2417, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011011010, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
2418, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011010010, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
2419, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011001010, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
2420, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011000010, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
2421, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000010111011, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 
2422, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000010110111, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 
