Groups:
adc_debug_status_o =, adc_debug_status_o[11], adc_debug_status_o[10], adc_debug_status_o[9], adc_debug_status_o[8], adc_debug_status_o[7], adc_debug_status_o[6], adc_debug_status_o[5], adc_debug_status_o[4], adc_debug_status_o[3], adc_debug_status_o[2], adc_debug_status_o[1], adc_debug_status_o[0],  binary
adc_debug_sample_o =, adc_debug_sample_o[11], adc_debug_sample_o[10], adc_debug_sample_o[9], adc_debug_sample_o[8], adc_debug_sample_o[7], adc_debug_sample_o[6], adc_debug_sample_o[5], adc_debug_sample_o[4], adc_debug_sample_o[3], adc_debug_sample_o[2], adc_debug_sample_o[1], adc_debug_sample_o[0],  binary

Data:
time unit: s, adc_debug_status_o, adc_debug_status_o[11], adc_debug_status_o[10], adc_debug_status_o[9], adc_debug_status_o[8], adc_debug_status_o[7], adc_debug_status_o[6], adc_debug_status_o[5], adc_debug_status_o[4], adc_debug_status_o[3], adc_debug_status_o[2], adc_debug_status_o[1], adc_debug_status_o[0], adc_debug_sample_o, adc_debug_sample_o[11], adc_debug_sample_o[10], adc_debug_sample_o[9], adc_debug_sample_o[8], adc_debug_sample_o[7], adc_debug_sample_o[6], adc_debug_sample_o[5], adc_debug_sample_o[4], adc_debug_sample_o[3], adc_debug_sample_o[2], adc_debug_sample_o[1], adc_debug_sample_o[0], 
0, XXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, XXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, 
1179, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101101110, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
1180, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101010110, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
1181, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100111011, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 
1182, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100010111, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
1183, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011101111, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
1184, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011000110, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
1185, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000010010110, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 
1186, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001011111, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
1187, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000000101111, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 
1188, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111111010, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
1189, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111000011, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 
1190, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111110001110, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 
1191, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101011111, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 
1192, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111100101110, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
1193, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011111111, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 
1194, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011010110, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
1195, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010101110, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 
1196, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010001110, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 
1197, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001110011, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 
1198, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001011111, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
1199, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001001111, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
1200, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001000111, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
1201, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001000011, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 
1202, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001001010, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
1203, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001010110, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
1204, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001100110, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
1205, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010000010, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
1206, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010011111, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
1207, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010111111, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 
1208, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011100111, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
1209, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111100010110, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
1210, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101000010, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
1211, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101110111, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 
1212, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111110100110, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 
1213, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111011010, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
1214, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000000010011, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 
1215, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001000111, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
1216, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001110111, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 
1217, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000010101010, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
1218, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011011010, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
1219, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100000010, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
1220, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100100111, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 
1221, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101000111, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 
1222, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101100011, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 
1223, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101111011, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 
1224, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000110001010, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 
1225, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000110010110, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 
1226, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000110010010, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
1227, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000110001111, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 
1228, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101111111, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 
1229, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101101110, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
1230, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101011010, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
1231, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100111010, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
1232, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100010111, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
1233, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011101111, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
1234, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011000011, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 
1235, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000010010011, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 
1236, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001100011, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 
1237, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000000101111, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 
1238, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111110110, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
1239, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111000010, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 
1240, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111110010010, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
1241, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101011110, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
1242, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111100101010, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
1243, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011111111, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 
1244, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011010010, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
1245, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010101111, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 
1246, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010001110, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 
1247, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001110110, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 
1248, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001011110, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
1249, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001001111, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
1250, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001000110, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
1251, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001000111, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
1252, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001001110, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
1253, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001010110, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
1254, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001100111, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
1255, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001111110, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 
1256, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010011110, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 
1257, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010111111, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 
1258, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011100110, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
1259, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111100010110, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
1260, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101000011, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 
1261, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101110110, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 
1262, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111110101011, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 
1263, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111011110, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
1264, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000000010010, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
1265, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001000111, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
1266, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001111011, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 
1267, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000010101010, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
1268, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011010110, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
1269, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100000010, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
1270, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100101010, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
1271, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101000111, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 
1272, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101100010, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
1273, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101110111, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 
1274, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000110000111, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
1275, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000110001111, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 
1276, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000110010010, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
1277, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000110001110, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 
1278, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000110000010, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 
1279, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101101111, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 
1280, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101010111, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
1281, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100111011, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 
1282, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100010111, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
1283, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011101111, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
1284, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011000010, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
1285, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000010010011, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 
1286, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001100010, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
1287, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000000101110, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
1288, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111111010, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
1289, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111000111, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 
1290, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111110001111, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 
1291, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101011110, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
1292, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111100101011, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 
1293, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011111111, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 
1294, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011010110, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
1295, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010110010, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 
1296, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010001111, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 
1297, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001110011, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 
1298, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001011111, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
1299, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001001111, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
1300, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001000111, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
1301, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001000110, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
1302, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001001011, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
1303, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001010110, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
1304, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001100110, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
1305, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111001111110, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 
1306, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111010011110, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 
1307, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011000010, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
1308, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111011100111, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
1309, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111100010011, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 
1310, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101000010, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
1311, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111101110011, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 
1312, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111110101010, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 
1313, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 111111011111, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
1314, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000000001010, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
1315, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001000110, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
1316, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000001111010, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 
1317, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000010101010, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
1318, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011011010, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
1319, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000011111111, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 
1320, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000100100111, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 
1321, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101001011, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
1322, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101100011, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 
1323, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000101110111, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 
1324, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000110000111, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
1325, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000110010011, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
1326, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 000110010011, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
