frequency_hz,amplitude,amplitude_db
13409375.000,1.4744372782e-07,-136.627473948
13412500.000,1.31545711775e-07,-137.618466096
13415625.000,1.13888112387e-07,-138.870432102
13418750.000,9.46237848921e-08,-140.479993689
13421875.000,7.39240170571e-08,-142.624288829
13425000.000,5.19768878342e-08,-145.683794557
13428125.000,2.89854335455e-08,-150.756403987
13431250.000,5.16564025675e-09,-165.737516841
13434375.000,1.92557167709e-08,-154.308806213
13437500.000,4.40433640892e-08,-147.122390329
13440625.000,6.89559272453e-08,-143.228567945
13443750.000,9.37484087879e-08,-140.560721898
13446875.000,1.18174720401e-07,-138.549508331
13450000.000,1.41990242003e-07,-136.954830012
13453125.000,1.64954379987e-07,-135.652722965
13456250.000,1.86833096734e-07,-134.570923755
13459375.000,2.07401383648e-07,-133.663767012
13462500.000,2.26445650468e-07,-132.900720335
13465625.000,2.43766004354e-07,-132.260537225
13468750.000,2.59178393344e-07,-131.728024133
13471875.000,2.72516590151e-07,-131.292141076
13475000.000,2.83633993895e-07,-130.944834392
13478125.000,2.92405229279e-07,-130.680297297
13481250.000,2.98727524842e-07,-130.494495191
13484375.000,3.02521854319e-07,-130.384864925
13487500.000,3.03733827625e-07,-130.350136738
13490625.000,3.02334320736e-07,-130.390250986
13493750.000,2.98319836555e-07,-130.506357352
13496875.000,2.91712591797e-07,-130.700896482
13500000.000,2.8256032798e-07,-130.977776280
13503125.000,2.70935847583e-07,-131.342670591
13506250.000,2.56936279549e-07,-131.803491376
13509375.000,2.4068208128e-07,-132.371124833
13512500.000,2.22315787296e-07,-133.060593914
13515625.000,2.02000517456e-07,-133.892950361
13518750.000,1.799182605e-07,-134.898495129
13521875.000,1.56267951121e-07,-136.122601640
13525000.000,1.31263361183e-07,-137.637129584
13528125.000,1.0513082784e-07,-139.565398315
13531250.000,7.81068431979e-08,-142.146218290
13534375.000,5.04355317781e-08,-145.945267915
13537500.000,2.23660434334e-08,-153.008216721
13540625.000,5.85010968828e-09,-164.656719818
13543750.000,3.39617427382e-08,-149.380200643
13546875.000,6.17206845331e-08,-144.191385318
13550000.000,8.8884430938e-08,-141.023486074
13553125.000,1.15218735642e-07,-138.769537897
13556250.000,1.40500109442e-07,-137.046466749
13559375.000,1.64518200002e-07,-135.675721015
13562500.000,1.87078025336e-07,-134.559544457
13565625.000,2.08002035795e-07,-133.638648288
13568750.000,2.27131981225e-07,-132.874434216
13571875.000,2.44330562078e-07,-132.240444118
13575000.000,2.59482845479e-07,-131.717826965
13578125.000,2.72497430134e-07,-131.292751782
13581250.000,2.83307346391e-07,-130.954843274
13584375.000,2.91870680936e-07,-130.696190574
13587500.000,2.98170918646e-07,-130.510694333
13590625.000,3.02216997159e-07,-130.393622278
13593750.000,3.04043073094e-07,-130.341297730
13596875.000,3.03708002023e-07,-130.350875305
13600000.000,3.01294537551e-07,-130.420174840
13603125.000,2.96908258016e-07,-130.547554461
13606250.000,2.90676232555e-07,-130.731809546
13609375.000,2.82745441028e-07,-130.972087778
13612500.000,2.73280965395e-07,-131.267812336
13615625.000,2.62463972552e-07,-131.618606043
13618750.000,2.50489511236e-07,-132.024209093
13621875.000,2.37564147641e-07,-132.484382019
13625000.000,2.2390346644e-07,-132.998783654
13628125.000,2.09729465371e-07,-133.566811005
13631250.000,1.95267873015e-07,-134.187384087
13634375.000,1.80745420198e-07,-134.858653965
13637500.000,1.66387096253e-07,-135.577607148
13640625.000,1.52413421484e-07,-136.339535749
13643750.000,1.39037767268e-07,-137.137344299
13646875.000,1.26463754696e-07,-137.960678563
13650000.000,1.14882761909e-07,-138.794902641
13653125.000,1.04471569186e-07,-139.620037641
13656250.000,9.53901693363e-08,-140.409927605
13659375.000,8.77797692388e-08,-141.132111304
13662500.000,8.17610062361e-08,-141.749075446
13665625.000,7.74324007852e-08,-142.221545505
13668750.000,7.48690641528e-08,-142.513951909
13671875.000,7.41216771145e-08,-142.601095254
13675000.000,7.52157526044e-08,-142.473823892
13678125.000,7.81511920909e-08,-142.141287860
13681250.000,8.29021421445e-08,-141.628684948
13684375.000,8.94171542876e-08,-140.971583115
13687500.000,9.76196477689e-08,-140.209255274
13690625.000,1.07408671463e-07,-139.379213103
13693750.000,1.18659957679e-07,-138.513916218
13696875.000,1.312272573e-07,-137.639518960
13700000.000,1.44943942428e-07,-136.775998604
13703125.000,1.5962485961e-07,-135.937989434
13706250.000,1.75068413776e-07,-135.135844064
13709375.000,1.91058860313e-07,-134.376656344
13712500.000,2.0736878022e-07,-133.665132538
13715625.000,2.23761711044e-07,-133.004284514
13718750.000,2.399949045e-07,-132.395959580
13721875.000,2.55822179906e-07,-131.841236094
13725000.000,2.70996841516e-07,-131.340715416
13728125.000,2.85274626764e-07,-130.894737083
13731250.000,2.98416652055e-07,-130.503538926
13734375.000,3.10192322429e-07,-130.167379112
13737500.000,3.20382171799e-07,-129.886633179
13740625.000,3.28780600934e-07,-129.661876302
13743750.000,3.35198481429e-07,-129.493959151
13746875.000,3.39465595126e-07,-129.384084699
13750000.000,3.41432880302e-07,-129.333893165
13753125.000,3.40974457686e-07,-129.345563054
13756250.000,3.37989411999e-07,-129.421938088
13759375.000,3.32403307073e-07,-129.566693282
13762500.000,3.24169415582e-07,-129.784559239
13765625.000,3.13269647488e-07,-130.081633632
13768750.000,2.9971516462e-07,-130.465825652
13771875.000,2.83546672133e-07,-130.947508910
13775000.000,2.64834381341e-07,-131.540512692
13778125.000,2.43677641906e-07,-132.263686334
13781250.000,2.20204245029e-07,-133.143486262
13784375.000,1.94569403198e-07,-134.218509064
13787500.000,1.66954415351e-07,-135.548041818
13790625.000,1.37565030144e-07,-137.229839047
13793750.000,1.06629523314e-07,-139.442450646
13796875.000,7.43965084249e-08,-142.568948925
13800000.000,4.11325033397e-08,-147.716297167
13803125.000,7.11927763846e-09,-162.951281401
13806250.000,2.73489912349e-08,-151.261173759
13809375.000,6.19687231169e-08,-144.156549050
13812500.000,9.64300694695e-08,-140.315750407
13815625.000,1.30420143402e-07,-137.693106532
13818750.000,1.63626310489e-07,-135.722937243
13821875.000,1.95739504642e-07,-134.166430302
13825000.000,2.26457532916e-07,-132.900264566
13828125.000,2.55488332951e-07,-131.852578549
13831250.000,2.82553147148e-07,-130.977997021
13834375.000,3.0738957835e-07,-130.246217216
13837500.000,3.29754492987e-07,-129.636185567
13840625.000,3.49426739051e-07,-129.132877295
13843750.000,3.66209648246e-07,-128.725404357
13846875.000,3.79933293735e-07,-128.405852947
13850000.000,3.90456477583e-07,-128.168547359
13853125.000,3.97668424714e-07,-128.009577822
13856250.000,4.01490163386e-07,-127.926501812
13859375.000,4.01875575418e-07,-127.918167758
13862500.000,3.98812103073e-07,-127.984633406
13865625.000,3.92321103076e-07,-128.127166608
13868750.000,3.82457842078e-07,-128.348328594
13871875.000,3.69311131824e-07,-128.652152032
13875000.000,3.53002606104e-07,-129.044441767
13878125.000,3.33685645613e-07,-129.533249506
13881250.000,3.11543960551e-07,-130.129613267
13884375.000,2.86789844713e-07,-130.848724624
13887500.000,2.59662118303e-07,-131.711828086
13890625.000,2.30423780335e-07,-132.749454052
13893750.000,1.99359394548e-07,-134.007265879
13896875.000,1.6677223587e-07,-135.557524975
13900000.000,1.32981227142e-07,-137.524193274
13903125.000,9.83176981678e-08,-140.147365956
13906250.000,6.31220012525e-08,-143.996384810
13909375.000,2.77400190016e-08,-151.137864916
13912500.000,7.48039840418e-09,-162.521505422
13915625.000,4.21930286398e-08,-147.495185992
13918750.000,7.6056866669e-08,-142.377231406
13921875.000,1.08739669839e-07,-139.272239799
13925000.000,1.3992142029e-07,-137.082315903
13928125.000,1.69297667458e-07,-135.426980509
13931250.000,1.96582714279e-07,-134.129093456
13934375.000,2.21512612559e-07,-133.092030815
13937500.000,2.43847934914e-07,-132.257618360
13940625.000,2.63376292815e-07,-131.588466392
13943750.000,2.79914573248e-07,-131.059489804
13946875.000,2.93310869181e-07,-130.653436863
13950000.000,3.03446082505e-07,-130.358369298
13953125.000,3.10235181488e-07,-130.166179072
13956250.000,3.13628098588e-07,-130.071700698
13959375.000,3.13610258157e-07,-130.072194801
13962500.000,3.10202727807e-07,-130.167087750
13965625.000,3.03461991006e-07,-130.357913942
13968750.000,2.93479342822e-07,-130.648449242
13971875.000,2.80379914594e-07,-131.045062018
13975000.000,2.64321337551e-07,-131.557355534
13978125.000,2.45492059202e-07,-132.199251024
13981250.000,2.24109329976e-07,-132.990801256
13984375.000,2.00416881772e-07,-133.961313984
13987500.000,1.74682322538e-07,-135.155020849
13990625.000,1.4719427501e-07,-136.642181623
13993750.000,1.18259289981e-07,-138.543294656
13996875.000,8.81985672306e-08,-141.090769397
14000000.000,5.73445192667e-08,-144.830161674
14003125.000,2.60372148369e-08,-151.688109469
14006250.000,5.37925952659e-09,-165.385550047
14009375.000,3.65604806022e-08,-148.739762079
14012500.000,6.71653726699e-08,-143.457091424
14015625.000,9.68598547476e-08,-140.277123731
14018750.000,1.25320411643e-07,-138.039563745
14021875.000,1.52237550022e-07,-136.349564276
14025000.000,1.77319102057e-07,-135.024889533
14028125.000,2.00293340995e-07,-133.966669783
14031250.000,2.20911874574e-07,-133.115618781
14034375.000,2.38952285228e-07,-132.433776235
14037500.000,2.54220488071e-07,-131.895789036
14040625.000,2.66552781365e-07,-131.484335629
14043750.000,2.75817567033e-07,-131.187561535
14046875.000,2.81916722506e-07,-130.997583245
14050000.000,2.84786609307e-07,-130.909608702
14053125.000,2.84398707011e-07,-130.921447648
14056250.000,2.807598662e-07,-131.033299465
14059375.000,2.73912177478e-07,-131.247773193
14062500.000,2.63932458174e-07,-131.570143947
14065625.000,2.50931362439e-07,-132.008901107
14068750.000,2.35052124573e-07,-132.576716380
14071875.000,2.16468949513e-07,-133.292087808
14075000.000,1.9538506813e-07,-134.182172587
14078125.000,1.72030478795e-07,-135.287892039
14081250.000,1.46659400104e-07,-136.673801916
14084375.000,1.19547462724e-07,-138.449192738
14087500.000,9.09886713289e-08,-140.820253535
14090625.000,6.12921700772e-08,-144.251900040
14093750.000,3.07788470487e-08,-150.234953051
14096875.000,2.22184679976e-10,-193.065717795
14100000.000,3.13771909948e-08,-150.067718774
14103125.000,6.23514656978e-08,-144.103066662
14106250.000,9.28129845935e-08,-140.647825229
14109375.000,1.22436024402e-07,-138.241815615
14112500.000,1.50904706629e-07,-136.425944292
14115625.000,1.77916427583e-07,-134.995679006
14118750.000,2.03185136688e-07,-133.842161291
14121875.000,2.26444427117e-07,-132.900767260
14125000.000,2.47450404897e-07,-132.130236625
14128125.000,2.65984304856e-07,-131.502879787
14131250.000,2.8185482486e-07,-130.999490528
14134375.000,2.9490015282e-07,-130.606500048
14137500.000,3.04989664238e-07,-130.314297563
14140625.000,3.12025272e-07,-130.116204591
14143750.000,3.15942413654e-07,-130.007841367
14146875.000,3.16710665893e-07,-129.986746212
14150000.000,3.14333979501e-07,-130.052173384
14153125.000,3.08850532904e-07,-130.205032900
14156250.000,3.00332206317e-07,-130.447961869
14159375.000,2.88883682667e-07,-130.785539764
14162500.000,2.74641186107e-07,-131.224686679
14165625.000,2.57770872236e-07,-131.775323178
14168750.000,2.38466888901e-07,-132.451438283
14171875.000,2.16949129249e-07,-133.272841772
14175000.000,1.93460702984e-07,-134.268144769
14178125.000,1.68265154234e-07,-135.480116241
14181250.000,1.41643457697e-07,-136.976069602
14184375.000,1.13890827168e-07,-138.870225057
14187500.000,8.53133723396e-08,-141.379657811
14190625.000,5.62246419627e-08,-145.001466029
14193750.000,2.69420923237e-08,-151.391373600
14196875.000,2.21647902243e-09,-173.086727493
14200000.000,3.09364939077e-08,-150.190578146
14203125.000,5.89101083184e-08,-144.596203574
14206250.000,8.58396416234e-08,-141.326242084
14209375.000,1.11440881439e-07,-139.059109231
14212500.000,1.35446226807e-07,-137.364661776
14215625.000,1.57607634154e-07,-136.048455002
14218750.000,1.7769933281e-07,-135.006284056
14221875.000,1.95520279391e-07,-134.176163817
14225000.000,2.10896323351e-07,-133.518619829
14228125.000,2.23682059321e-07,-133.007376952
14231250.000,2.337623455e-07,-132.624508876
14234375.000,2.41053470849e-07,-132.357732217
14237500.000,2.45503958349e-07,-132.198830024
14240625.000,2.47094995339e-07,-132.142721014
14243750.000,2.45840486333e-07,-132.186931872
14246875.000,2.41786728199e-07,-132.331350829
14250000.000,2.35011711723e-07,-132.578209886
14253125.000,2.25624057992e-07,-132.932291880
14256250.000,2.13761602152e-07,-133.401406083
14259375.000,1.99589641434e-07,-133.997240041
14262500.000,1.83298867781e-07,-134.736804352
14265625.000,1.65103009542e-07,-135.644900205
14268750.000,1.45236209901e-07,-136.758501860
14271875.000,1.23950172565e-07,-138.135057285
14275000.000,1.01511108548e-07,-139.869728590
14278125.000,7.81965196128e-08,-142.136251524
14281250.000,5.42918563623e-08,-145.305306171
14284375.000,3.0087090197e-08,-150.432396240
14287500.000,5.8732396826e-09,-164.622445511
14290625.000,1.80611077791e-08,-154.865112315
14293750.000,4.14332377871e-08,-147.653022551
14296875.000,6.39696733933e-08,-143.880517333
14300000.000,8.54094222664e-08,-141.369884316
14303125.000,1.0550706787e-07,-139.534368924
14306250.000,1.24035667575e-07,-138.129068232
14309375.000,1.40789422991e-07,-137.028599419
14312500.000,1.55586090376e-07,-136.160584643
14315625.000,1.68269101745e-07,-135.479912472
14318750.000,1.78709370997e-07,-134.957053475
14321875.000,1.86806762667e-07,-134.572148115
14325000.000,1.9249120515e-07,-134.311782169
14328125.000,1.95723434212e-07,-134.167143452
14331250.000,1.96495357043e-07,-134.132954141
14334375.000,1.94830031614e-07,-134.206881980
14337500.000,1.90781260676e-07,-134.389285715
14340625.000,1.84432804318e-07,-134.683236604
14343750.000,1.75897219671e-07,-135.094820504
14346875.000,1.65314340892e-07,-135.633789402
14350000.000,1.52849416821e-07,-136.314724279
14353125.000,1.38690928217e-07,-137.159038905
14356250.000,1.23048110171e-07,-138.198501040
14359375.000,1.06148209288e-07,-139.481746559
14362500.000,8.82335084921e-08,-141.087329025
14365625.000,6.95581554699e-08,-143.153038861
14368750.000,5.03848332255e-08,-145.954003492
14371875.000,3.09813137921e-08,-150.178003390
14375000.000,1.16169374271e-08,-158.698166998
14378125.000,7.44093867803e-09,-162.567445491
14381250.000,2.59304776932e-08,-151.723789651
14384375.000,4.35988416756e-08,-147.210500976
14387500.000,6.02055666877e-08,-144.407267029
14390625.000,7.55257910116e-08,-142.438094350
14393750.000,8.93532941243e-08,-140.977788641
14396875.000,1.01503305994e-07,-139.870396248
14400000.000,1.11815048856e-07,-139.029994842
14403125.000,1.20153976244e-07,-138.405237051
14406250.000,1.26413677672e-07,-137.964118677
14409375.000,1.30517420899e-07,-137.686630334
14412500.000,1.32419308056e-07,-137.560973716
14415625.000,1.32105026268e-07,-137.581613165
14418750.000,1.29592178381e-07,-137.748424196
14421875.000,1.24930184239e-07,-138.066652391
14425000.000,1.18199748422e-07,-138.547668956
14428125.000,1.09511895586e-07,-139.210774072
14431250.000,9.90065800518e-08,-140.086718818
14434375.000,8.68508817758e-08,-141.224515358
14437500.000,7.32368062758e-08,-142.705412055
14440625.000,5.83787112893e-08,-144.674909926
14443750.000,4.25103882965e-08,-147.430098562
14446875.000,2.58818317233e-08,-151.740099816
14450000.000,8.7557334445e-09,-161.154149367
14453125.000,8.59625567202e-09,-161.313813522
14456250.000,2.58974514308e-08,-151.734859455
14459375.000,4.28702001564e-08,-147.356889776
14462500.000,5.92400286777e-08,-144.547694798
14465625.000,7.47398261609e-08,-142.528958332
14468750.000,8.91140015154e-08,-141.001081093
14471875.000,1.02122559253e-07,-139.817566201
14475000.000,1.1354503579e-07,-138.896636969
14478125.000,1.23184238507e-07,-138.188897137
14481250.000,1.3086973076e-07,-137.663215821
14484375.000,1.36461007159e-07,-137.299828554
14487500.000,1.39850306049e-07,-137.086731578
14490625.000,1.40965008444e-07,-137.017773566
14493750.000,1.39769576484e-07,-137.091747016
14496875.000,1.36266988377e-07,-137.312186845
14500000.000,1.30499631481e-07,-137.687814295
14503125.000,1.22549620416e-07,-138.233760592
14506250.000,1.12538512881e-07,-138.973976561
14509375.000,1.00626401923e-07,-139.945761120
14512500.000,8.70103702064e-08,-141.208579671
14515625.000,7.19222985607e-08,-142.862728829
14518750.000,5.56260285592e-08,-145.094438911
14521875.000,3.84138861953e-08,-148.310235092
14525000.000,2.06025813071e-08,-153.721567265
14528125.000,2.52850522511e-09,-171.942722891
14531250.000,1.54575434171e-08,-156.217190500
14534375.000,3.29961670359e-08,-149.630730131
14537500.000,4.9725666674e-08,-146.068387711
14540625.000,6.52887765904e-08,-143.703229386
14543750.000,7.93397769036e-08,-142.010180501
14546875.000,9.15519188788e-08,-140.766650974
14550000.000,1.01625091447e-07,-139.859981012
14553125.000,1.09293652251e-07,-139.228101221
14556250.000,1.14334341579e-07,-138.836466098
14559375.000,1.16574193524e-07,-138.667951607
14562500.000,1.15898355292e-07,-138.718454541
14565625.000,1.12257722926e-07,-138.995675428
14568750.000,1.05676299997e-07,-139.520448018
14571875.000,9.62581848159e-08,-140.331246645
14575000.000,8.41940917293e-08,-141.494367676
14578125.000,6.97673129005e-08,-143.126960072
14581250.000,5.33590288008e-08,-145.455841674
14584375.000,3.54528783201e-08,-149.006969998
14587500.000,1.66387030775e-08,-155.577610566
14590625.000,2.38461492203e-09,-172.451634854
14593750.000,2.08072977549e-08,-153.635686360
14596875.000,3.77078672675e-08,-148.471360606
14600000.000,5.20534540252e-08,-145.671008949
14603125.000,6.27012736108e-08,-144.054472751
14606250.000,6.84013158373e-08,-143.298710873
14609375.000,6.78002830753e-08,-143.375369858
14612500.000,5.94468041257e-08,-144.517429764
14615625.000,4.17979396864e-08,-147.576902501
14618750.000,1.32269846713e-08,-157.570782995
14621875.000,2.79674385148e-08,-151.066946160
14625000.000,8.35510129278e-08,-141.560965612
14628125.000,1.55342115092e-07,-136.174215718
14631250.000,2.45198998396e-07,-132.209626164
14634375.000,3.55005823789e-07,-128.995290448
14637500.000,4.86657601102e-07,-126.255529780
14640625.000,6.42044115435e-07,-123.848702603
14643750.000,8.23032923898e-07,-121.691655826
14646875.000,1.03145151837e-06,-119.731023610
14650000.000,1.26906875972e-06,-117.930296933
14653125.000,1.53757569814e-06,-116.263269876
14656250.000,1.83856590273e-06,-114.710415968
14659375.000,2.17351543118e-06,-113.256745443
14662500.000,2.54376257701e-06,-111.890468523
14665625.000,2.95048753775e-06,-110.602124308
14668750.000,3.39469215233e-06,-109.383992072
14671875.000,3.87717985946e-06,-108.229681039
14675000.000,4.39853603147e-06,-107.133836921
14678125.000,4.95910883957e-06,-106.091927199
14681250.000,5.55899080652e-06,-105.100080884
14684375.000,6.19800120193e-06,-104.154966878
14687500.000,6.87566943295e-06,-103.253700228
14690625.000,7.59121957988e-06,-102.393768924
14693750.000,8.34355622144e-06,-101.572976066
14696875.000,9.13125168845e-06,-100.789393728
14700000.000,9.95253487794e-06,-100.041325836
14703125.000,1.08052817512e-05,-99.327278085
14706250.000,1.16870076304e-05,-98.645933448
14709375.000,1.25948613974e-05,-97.996132148
14712500.000,1.35256216886e-05,-97.376855279
14715625.000,1.44756951655e-05,-96.787211420
14718750.000,1.54411169299e-05,-96.226425765
14721875.000,1.64175531371e-05,-95.693831388
14725000.000,1.74003058488e-05,-95.188862359
14728125.000,1.83843201483e-05,-94.711048514
14731250.000,1.93641935321e-05,-94.260011711
14734375.000,2.03341875687e-05,-93.835463494
14737500.000,2.12882418082e-05,-93.437204108
14740625.000,2.22199899022e-05,-93.065122855
14743750.000,2.31227778862e-05,-92.719199851
14746875.000,2.39896845544e-05,-92.399509253
14750000.000,2.48135438461e-05,-92.106224116
14753125.000,2.55869691481e-05,-91.839623091
14756250.000,2.63023793982e-05,-91.600099241
14759375.000,2.69520268712e-05,-91.388171381
14762500.000,2.75280265055e-05,-91.204498444
14765625.000,2.80223866238e-05,-91.049897586
14768750.000,2.84270408877e-05,-90.925366917
14771875.000,2.87338813169e-05,-90.832114128
14775000.000,2.89347921931e-05,-90.771592647
14778125.000,2.90216846648e-05,-90.745547621
14781250.000,2.89865318581e-05,-90.756074868
14784375.000,2.88214042982e-05,-90.805697248
14787500.000,2.85185054392e-05,-90.897464763
14790625.000,2.80702070978e-05,-91.035087664
14793750.000,2.74690845886e-05,-91.223116265
14796875.000,2.6707951354e-05,-91.467188469
14800000.000,2.57798928893e-05,-91.774377828
14803125.000,2.46782997594e-05,-92.153695297
14806250.000,2.33968995188e-05,-92.616833801
14809375.000,2.19297873382e-05,-93.179311597
14812500.000,2.02714551646e-05,-93.862301497
14815625.000,1.84168192332e-05,-94.695707492
14818750.000,1.63612457764e-05,-95.723672628
14821875.000,1.41005747674e-05,-97.015263686
14825000.000,1.16311415674e-05,-98.687553165
14828125.000,8.94979634009e-06,-100.963736946
14831250.000,6.05392112247e-06,-104.359264837
14834375.000,2.94144445209e-06,-110.628786973
14837500.000,3.89146537739e-07,-128.197736583
14840625.000,3.93879662014e-06,-108.092728868
14843750.000,7.70787563314e-06,-102.261306026
14846875.000,1.1696174327e-05,-98.639123347
14850000.000,1.59029029258e-05,-95.970471841
14853125.000,2.03266924027e-05,-93.838665696
14856250.000,2.49655984647e-05,-92.053160375
14859375.000,2.98171082053e-05,-90.510689573
14862500.000,3.48781493978e-05,-89.148931328
14865625.000,4.01451023499e-05,-87.927348610
14868750.000,4.56138142596e-05,-86.818072205
14871875.000,5.1279615972e-05,-85.801104717
14875000.000,5.71373410361e-05,-84.861599479
14878125.000,6.31813469445e-05,-83.988222395
14881250.000,6.94055384235e-05,-83.172117447
14884375.000,7.58033926352e-05,-82.406227135
14887500.000,8.23679861355e-05,-81.684831044
14890625.000,8.90920234326e-05,-81.003223548
14893750.000,9.59678669691e-05,-80.357483159
14896875.000,0.000102987568362,-79.744303917
14900000.000,0.000110142900705,-79.160869804
14903125.000,0.000117425391762,-78.604759644
14906250.000,0.000124826357852,-78.073874020
14909375.000,0.00013233693823,-77.566378350
14912500.000,0.00013994812979,-77.080658018
14915625.000,0.000147650821878,-76.615282625
14918750.000,0.000155435831041,-76.168977210
14921875.000,0.000163293935517,-75.740598880
14925000.000,0.00017121590928,-75.329117668
14928125.000,0.000179192555487,-74.933600739
14931250.000,0.00018721473912,-74.553199259
14934375.000,0.000195273418695,-74.187137408
14937500.000,0.000203359676867,-73.834703137
14940625.000,0.00021146474978,-73.495240344
14943750.000,0.000219580055055,-73.168142207
14946875.000,0.000227697218255,-72.852845501
14950000.000,0.00023580809775,-72.548825703
14953125.000,0.000243904807863,-72.255592775
14956250.000,0.000251979740209,-71.972687523
14959375.000,0.000260025583167,-71.699678419
14962500.000,0.000268035339406,-71.436158844
14965625.000,0.000276002341431,-71.181744673
14968750.000,0.00028392026511,-70.936072163
14971875.000,0.000291783141155,-70.698796094
14975000.000,0.000299585364556,-70.469588135
14978125.000,0.000307321701972,-70.248135406
14981250.000,0.000314987297091,-70.034139204
14984375.000,0.000322577673993,-69.827313880
14987500.000,0.000330088738556,-69.627385840
14990625.000,0.000337516777954,-69.434092670
14993750.000,0.00034485845832,-69.247182353
14996875.000,0.000352110820625,-69.066412571
15000000.000,0.000359271274886,-68.891550098
15003125.000,0.000366337592758,-68.722370254
15006250.000,0.000373307898638,-68.558656419
15009375.000,0.000380180659363,-68.400199609
15012500.000,0.000386954672624,-68.246798094
15015625.000,0.000393629054203,-68.098257066
15018750.000,0.000400203224158,-67.954388338
15021875.000,0.000406676892072,-67.815010082
15025000.000,0.000413050041484,-67.679946598
15028125.000,0.000419322913651,-67.549028104
15031250.000,0.000425495990721,-67.422090555
15034375.000,0.000431569978492,-67.298975479
15037500.000,0.000437545788831,-67.179529834
15040625.000,0.00044342452192,-67.063605871
15043750.000,0.000449207448393,-66.951061025
15046875.000,0.000454895991531,-66.841757802
15050000.000,0.00046049170958,-66.735563684
15053125.000,0.000465996278316,-66.632351036
15056250.000,0.000471411473956,-66.531997023
15059375.000,0.000476739156486,-66.434383525
15062500.000,0.000481981253525,-66.339397063
15065625.000,0.000487139744762,-66.246928715
15068750.000,0.000492216647067,-66.156874046
15071875.000,0.000497214000323,-66.069133024
15075000.000,0.000502133854042,-65.983609947
15078125.000,0.000506978254797,-65.900213359
15081250.000,0.000511749234535,-65.818855965
15084375.000,0.000516448799764,-65.739454551
15087500.000,0.000521078921687,-65.661929885
15090625.000,0.000525641527236,-65.586206631
15093750.000,0.00053013849108,-65.512213247
15096875.000,0.000534571628555,-65.439881888
15100000.000,0.000538942689532,-65.369148293
15103125.000,0.00054325335322,-65.299951687
15106250.000,0.000547505223855,-65.232234656
15109375.000,0.000551699827279,-65.165943040
15112500.000,0.000555838608365,-65.101025811
15115625.000,0.000559922929249,-65.037434949
15118750.000,0.000563954068343,-64.975125320
15121875.000,0.000567933220066,-64.914054549
15125000.000,0.000571861495271,-64.854182890
15128125.000,0.000575739922289,-64.795473103
15131250.000,0.000579569448565,-64.737890320
15134375.000,0.000583350942819,-64.681401918
15137500.000,0.000587085197668,-64.625977389
15140625.000,0.000590772932679,-64.571588218
15143750.000,0.00059441479777,-64.518207750
15146875.000,0.000598011376922,-64.465811073
15150000.000,0.00060156319214,-64.414374896
15153125.000,0.000605070707605,-64.363877428
15156250.000,0.00060853433398,-64.314298270
15159375.000,0.000611954432796,-64.265618300
15162500.000,0.000615331320902,-64.217819568
15165625.000,0.000618665274897,-64.170885197
15168750.000,0.000621956535539,-64.124799285
15171875.000,0.00062520531206,-64.079546813
15175000.000,0.000628411786375,-64.035113560
15178125.000,0.000631576117134,-63.991486021
15181250.000,0.000634698443605,-63.948651333
15184375.000,0.000637778889349,-63.906597202
15187500.000,0.000640817565676,-63.865311843
15190625.000,0.000643814574851,-63.824783917
15193750.000,0.000646770013057,-63.785002480
15196875.000,0.000649683973078,-63.745956932
15200000.000,0.00065255654672,-63.707636979
15203125.000,0.000655387826948,-63.670032588
15206250.000,0.000658177909745,-63.633133958
15209375.000,0.0006609268957,-63.596931493
15212500.000,0.000663634891323,-63.561415771
15215625.000,0.000666302010094,-63.526577531
15218750.000,0.000668928373271,-63.492407652
15221875.000,0.000671514110446,-63.458897142
15225000.000,0.000674059359881,-63.426037128
15228125.000,0.000676564268636,-63.393818846
15231250.000,0.000679028992501,-63.362233645
15234375.000,0.000681453695758,-63.331272976
15237500.000,0.00068383855078,-63.300928398
15240625.000,0.000686183737506,-63.271191578
15243750.000,0.000688489442789,-63.242054295
15246875.000,0.000690755859654,-63.213508446
15250000.000,0.000692983186481,-63.185546047
15253125.000,0.000695171626131,-63.158159244
15256250.000,0.000697321385024,-63.131340318
15259375.000,0.000699432672219,-63.105081692
15262500.000,0.000701505698464,-63.079375935
15265625.000,0.000703540675283,-63.054215774
15268750.000,0.000705537814075,-63.029594096
15271875.000,0.000707497325262,-63.005503954
15275000.000,0.000709419417483,-62.981938573
15278125.000,0.000711304296859,-62.958891356
15281250.000,0.000713152166319,-62.936355884
15284375.000,0.000714963225023,-62.914325921
15287500.000,0.000716737667844,-62.892795415
15290625.000,0.000718475684961,-62.871758498
15293750.000,0.000720177461535,-62.851209486
15296875.000,0.000721843177469,-62.831142878
15300000.000,0.000723473007279,-62.811553355
15303125.000,0.000725067120027,-62.792435772
15306250.000,0.000726625679373,-62.773785160
15309375.000,0.000728148843678,-62.755596716
15312500.000,0.00072963676621,-62.737865803
15315625.000,0.000731089595401,-62.720587935
15318750.000,0.000732507475185,-62.703758780
15321875.000,0.000733890545373,-62.687374145
15325000.000,0.0007352389421,-62.671429970
15328125.000,0.000736552798284,-62.655922324
15331250.000,0.000737832244142,-62.640847390
15334375.000,0.000739077407711,-62.626201463
15337500.000,0.000740288415382,-62.611980935
15340625.000,0.000741465392451,-62.598182293
15343750.000,0.000742608463647,-62.584802107
